File,Entity,Label
The-Sustainable-Development-Goals-Report-2023_0.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Caribbean Eastern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"between 60 100
2019",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,just 81 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,85 85,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,approximately 30 years,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"25 80
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"67 68
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,6 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,20 30 24,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,only 70 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,two,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,21 21,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"25 20
95 per cent",PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015 2016 2017 2018 2019 2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,only 15,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,15 years ago,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,an estimated 1.5 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"1,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,almost one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,3.17,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,1.32,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,52 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,1.4 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"650,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,0.50,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,"0.28
a",PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,44 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,0.13,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,0.09,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,0.05,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,fewer than 0.07,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,0.09,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"370,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2025,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,0.31,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,0 1 2 3 4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,10.6 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,10.1 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,3.6 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,between 2020 and 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,the previous two decades,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"100,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,1.6 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,14.1 per,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,150,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,nearly two decades,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,150,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Between 2015 and 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,145,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,10 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,5.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,"only 140
141
one-fifth",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2025,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,WHO,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,130,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"619,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"625,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"568,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,120,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,247 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,245 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,232 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"110
2015",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2016 2017 2018 2019 2020 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,128 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,223 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Two,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,242 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,WHO,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,"100,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,60.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,59.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,59.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,56.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,52.9,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,40 36.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,31.0,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,1.65 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2.19 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,25 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,December 2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,47,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"0
2015",DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2016 2017 2018,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2026,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,at least one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,46 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"79
(",PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,around 381 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,between 2000 and 2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,68,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,10 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,12.6 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,13.5 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,around 1 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,4.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"10,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,18 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,10 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,12.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,15.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,8.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Between 2014 and 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,sub- South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,8.1 34.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,18.0,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,8.9,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,12.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,35.7,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,19.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"10,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,39.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,39.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"10,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,22.8,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,41.7,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,152.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,"10,000",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,25.9,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,152.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Central Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,83.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,27.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,95.3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,89.5,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,39.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,39.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,160,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,$10.2 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,$9.6 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,$6.3 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,$20.4 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Approximately $2.7 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,$11.2 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,$2.4 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,$2.0 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,45 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Germany,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,the United States,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,the Global Fund,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,Gavi,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,$1.53 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,74 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,"real
the Vaccine Alliance",ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,almost 40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,COVID-19-related,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,19,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,COVID-19 has,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,104,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,only one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,"an estimated
",CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,84 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Maria,PERSON
The-Sustainable-Development-Goals-Report-2023_0.txt,9,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,300 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Kili,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Syria,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Goal 4,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,79,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,$97 billion,MONEY
The-Sustainable-Development-Goals-Report-2023_0.txt,Between 2015 and 2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,85 to 87 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,74,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,77 per,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,53 to,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,58 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,the 2000–2015 Oceania,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,nearly 90 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,Central,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,fewer than two-thirds,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,80 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,62,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,South-Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,UNESCO,ORG
The-Sustainable-Development-Goals-Report-2023_0.txt,Goal 4,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,only one,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,84 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,approximately 60 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,five,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,104,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Progress in International Reading Literacy,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,21,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,32,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,between 2000 and 2019,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,two thirds,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,34 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,seven,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,0.39 percentage points,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,less than one seventh,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,30 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,a school year,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,35,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,eight weeks,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,51 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,67 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,300 million,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,The Sustainable Development Goals,LAW
The-Sustainable-Development-Goals-Report-2023_0.txt,20,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,one year,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,one year,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,48.0,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,51.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,52,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,79.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Only half,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2023_0.txt,83.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,one year,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,84.1,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2023_0.txt,Central,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,85.4,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,61,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,37,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,93.6,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,16,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2023_0.txt,94.2,CARDINAL
The-Sustainable-Development-Goals-Report-2023_0.txt,34,CARDINAL
