File,Entity,Label
The-Sustainable-Development-Goals-Report-2024.txt,30 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,18 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,18 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,recent year,DATE
The-Sustainable-Development-Goals-Report-2024.txt,34,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,only 17,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Nearly half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Two,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Guides,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,2015–2024,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,75%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,50% and,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,25%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,30%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p2,DATE
The-Sustainable-Development-Goals-Report-2024.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,18%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,18%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,17%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,17%,PERCENT
The-Sustainable-Development-Goals-Report-2024.txt,8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,1p0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,11,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Moderate,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,Marginal,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,12,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,14,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,16,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20 30,DATE
The-Sustainable-Development-Goals-Report-2024.txt,50,DATE
The-Sustainable-Development-Goals-Report-2024.txt,80,DATE
The-Sustainable-Development-Goals-Report-2024.txt,90 100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Moderate,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,Marginal,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,at least two,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2024,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Goal,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,about one third,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,more than 50,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,39 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Today,DATE
The-Sustainable-Development-Goals-Report-2024.txt,68 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,231,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,51 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,at least two,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,more than half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,13,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,16,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Approximately one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,G6 G7 G8 G9,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,"G14 G15 G16 G17
",PERSON
The-Sustainable-Development-Goals-Report-2024.txt,third,ORDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the past three years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2019 2024,DATE
The-Sustainable-Development-Goals-Report-2024.txt,year,DATE
The-Sustainable-Development-Goals-Report-2024.txt,previous years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2024.txt,"2024 4
III",DATE
The-Sustainable-Development-Goals-Report-2024.txt,Notable,ORG
The-Sustainable-Development-Goals-Report-2024.txt,0.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,only 0.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,about one third,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,0.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the Inter-Secretariat Working Group on Household,ORG
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Azerbaijan,ORG
The-Sustainable-Development-Goals-Report-2024.txt,15.4.1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Colombia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Malaysia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2 kilometres,QUANTITY
The-Sustainable-Development-Goals-Report-2024.txt,all-season,DATE
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Ghana,GPE
The-Sustainable-Development-Goals-Report-2024.txt,the United Kingdom,GPE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Kyrgyzstan,GPE
The-Sustainable-Development-Goals-Report-2024.txt,"the Voluntary National
Review",ORG
The-Sustainable-Development-Goals-Report-2024.txt,Netherlands,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Uruguay,GPE
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,11.6.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,0.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.2 0.4 0.6 0.8 1.0,PRODUCT
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Sustainable Development Data,ORG
The-Sustainable-Development-Goals-Report-2024.txt,the Gender Data 2022,ORG
The-Sustainable-Development-Goals-Report-2024.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,90,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,23 to 83,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,70,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,83,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,23,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,34,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,34,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,State,ORG
The-Sustainable-Development-Goals-Report-2024.txt,fifty-fifth,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the United Nations Statistical,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Bolivia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Copenhagen Framework,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Citizen Data,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,90,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Open Data Inventory,ORG
The-Sustainable-Development-Goals-Report-2024.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,180,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,44,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2024.txt,"70
55",CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,67,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,only 42,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,40,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Data are Availability of Download Having,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2023,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,almost 90,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,32,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,39,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,46,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,59,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,today,DATE
The-Sustainable-Development-Goals-Report-2024.txt,63,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,State,ORG
The-Sustainable-Development-Goals-Report-2024.txt,non-State,NORP
The-Sustainable-Development-Goals-Report-2024.txt,64,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,only 30 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,65,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,84,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,80 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,60,DATE
The-Sustainable-Development-Goals-Report-2024.txt,80 100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,"only
",CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,50 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,NSO,ORG
The-Sustainable-Development-Goals-Report-2024.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2024.txt,6,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the Cape Town Global Action Plan,ORG
The-Sustainable-Development-Goals-Report-2024.txt,Sustainable Development Data,ORG
The-Sustainable-Development-Goals-Report-2024.txt,81 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,66 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,56 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,45 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,37,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,SDG,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,49,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Around 90,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,27 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,24 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Citizen Data,ORG
The-Sustainable-Development-Goals-Report-2024.txt,United Nations,ORG
The-Sustainable-Development-Goals-Report-2024.txt,the Bangladesh Bureau of Statistics,ORG
The-Sustainable-Development-Goals-Report-2024.txt,24,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,49,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,27,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the SDG Summit,ORG
The-Sustainable-Development-Goals-Report-2024.txt,September 2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,the Power of Data,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,the Statistical Training Needs Assessment Tool,ORG
The-Sustainable-Development-Goals-Report-2024.txt,only 35,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the Global Network of Institutions for Statistical Training,ORG
The-Sustainable-Development-Goals-Report-2024.txt,only 11 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,Forty-five,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Colombia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Ghana,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Hangzhou,GPE
The-Sustainable-Development-Goals-Report-2024.txt,Global Action Plan for Sustainable Development Data,WORK_OF_ART
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,36,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,72,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,89,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,World 65,EVENT
The-Sustainable-Development-Goals-Report-2024.txt,60,DATE
The-Sustainable-Development-Goals-Report-2024.txt,80 100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,"national
7 Unlocking",ORG
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2024.txt,decades,DATE
The-Sustainable-Development-Goals-Report-2024.txt,three years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,590 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,fewer than 3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Madagascar,GPE
The-Sustainable-Development-Goals-Report-2024.txt,1.4 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,• Ending,ORG
The-Sustainable-Development-Goals-Report-2024.txt,• Climate,ORG
The-Sustainable-Development-Goals-Report-2024.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,decades,DATE
The-Sustainable-Development-Goals-Report-2024.txt,three years,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015–2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,8.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2019 20,DATE
The-Sustainable-Development-Goals-Report-2024.txt,9.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,12.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,12.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,10.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,712 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10 9,TIME
The-Sustainable-Development-Goals-Report-2024.txt,9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,23 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2024.txt,590 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,1.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.6 01,DATE
The-Sustainable-Development-Goals-Report-2024.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022,DATE
The-Sustainable-Development-Goals-Report-2024.txt,75,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,the World Bank’s International Development Association,ORG
The-Sustainable-Development-Goals-Report-2024.txt,one,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,four,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,less than $2.15,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,more than eight,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,One,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,three,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,241 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,133.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,7.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,6.9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Sub-Saharan,ORG
The-Sustainable-Development-Goals-Report-2024.txt,35.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,32.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,nearly 241 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,21.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2024,DATE
The-Sustainable-Development-Goals-Report-2024.txt,23.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,14.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,8.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,more than half,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,6.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,145 million,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2024.txt,3.3,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,6.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2024.txt,South-Eastern Asia 2.4,LOC
The-Sustainable-Development-Goals-Report-2024.txt,0.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,between 2015 and 2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2024.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2024.txt,2.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,6.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,32.0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,29.7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,World 6.98.4,EVENT
The-Sustainable-Development-Goals-Report-2024.txt,6.9 23.726.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,30 40,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2015 2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2024.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2024.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2024.txt,2024,DATE
The-Sustainable-Development-Goals-Report-2024.txt,8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,7,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,only 28.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,0 to 15,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,22.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,1.4 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,4.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,8.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,75,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,15.0 to 23.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,21.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,27.8 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,76.8,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,80.5 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,23.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,27.9 28.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,an additional $98.1 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015 2016 2017 2018 2019,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2024.txt,2022 2023,DATE
The-Sustainable-Development-Goals-Report-2024.txt,$88.8 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,$59.6 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,billions,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,losses1,PERSON
The-Sustainable-Development-Goals-Report-2024.txt,12.2,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,105.3 106.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,101.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015–2022,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,billions of dollars,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,annual,DATE
The-Sustainable-Development-Goals-Report-2024.txt,200,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,$115 billion,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,191.4,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,0.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,160,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,85.4,MONEY
The-Sustainable-Development-Goals-Report-2024.txt,120 133.9,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,112.2 111.5,CARDINAL
The-Sustainable-Development-Goals-Report-2024.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2024.txt,105.3,CARDINAL
